구,시설명,주소,위도,경도,시설종류
수성구지회,보성타운경로당,대구광역시 수성구 지범로39길 56 ,35.82125399,128.6436311,경로당
수성구지회,범물보성맨션경로당,대구광역시 수성구 용학로 316 ,35.82239201,128.6424391,경로당
수성구지회,범물청구타운경로당,대구광역시 수성구 지범로39길 12 ,35.8205654,128.6432113,경로당
수성구지회,범물영남타운경로당,대구광역시 수성구 용학로 316 ,35.82239201,128.6424391,경로당
수성구지회,범물공원경로당,대구광역시 수성구 지범로 232 ,35.81840614,128.6433581,경로당
수성구지회,범물2동경로당,대구광역시 수성구 지범로48길 14-1 ,35.8159786,128.6436213,경로당
수성구지회,범물맨션경로당,대구광역시 수성구 용학로 272 ,35.82017384,128.6375301,경로당
수성구지회,서한화성경로당,대구광역시 수성구 지범로40길 11 ,35.81837657,128.6412505,경로당
수성구지회,청아맨션경로당,대구광역시 수성구 범안로 40 ,35.81728611,128.6422876,경로당
수성구지회,신화맨션경로당,대구광역시 수성구 지범로40길 6 ,35.81853375,128.6400868,경로당
수성구지회,범물동서경로당,대구광역시 수성구 범안로 40 ,35.81728611,128.6422876,경로당
수성구지회,삼주타운경로당,대구광역시 수성구 범안로8길 35 ,35.815184,128.6417802,경로당
수성구지회,에덴타운경로당,대구광역시 수성구 지범로40길 6 ,35.81853375,128.6400868,경로당
수성구지회,보성송정타운경로당,대구광역시 수성구 지범로46길 43 ,35.81398702,128.6429352,경로당
수성구지회,두성타운경로당,대구광역시 수성구 지범로 300 ,35.81475543,128.6490813,경로당
수성구지회,우방미진하이츠경로당,대구광역시 수성구 지범로 290 ,35.81453935,128.647408,경로당
수성구지회,청림맨션경로당,대구광역시 수성구 지범로54길 15 ,35.81448821,128.6463271,경로당
수성구지회,범물인앤인아파트경로당,대구광역시 수성구 지범로52길 69 ,35.81402924,128.644101,경로당
수성구지회,수성하늘채르레브경로당,대구광역시 수성구 지범로48길 21 ,35.81505916,128.6442528,경로당
수성구지회,신매경로당,대구광역시 수성구 욱수천로 78 ,35.83509787,128.7121087,경로당
수성구지회,욱수경로당,대구광역시 수성구 욱수천로 15 ,35.82998464,128.7097942,경로당
수성구지회,신매공원경로당,대구광역시 수성구 달구벌대로650길 59-6 ,35.83290611,128.7090822,경로당
수성구지회,천마타운경로당,대구광역시 수성구 신매로 71 ,35.83543477,128.7080935,경로당
수성구지회,태성맨션경로당,대구광역시 수성구 고산로 50 ,35.83563046,128.7049632,경로당
수성구지회,에덴맨션경로당,대구광역시 수성구 고산로12길 34 ,35.8339024,128.7059952,경로당
수성구지회,"대백,신화,창신아파트경로당",대구광역시 수성구 고산로 90 ,35.83767668,128.7044175,경로당
수성구지회,시지두성타운경로당,대구광역시 수성구 고산로 30 ,35.83295495,128.7045826,경로당
수성구지회,"삼주,한라,협화아파트경로당",대구광역시 수성구 신매로 91 ,35.83750996,128.7081881,경로당
수성구지회,시지보성서한아파트경로당,대구광역시 수성구 신매로 21 ,35.83123772,128.7068094,경로당
수성구지회,시지청솔타운경로당,대구광역시 수성구 고산로 70 ,35.83611747,128.7047709,경로당
수성구지회,시지동서타운경로당,대구광역시 수성구 신매로 41 ,35.83378153,128.7075001,경로당
수성구지회,신화빌라트경로당,대구광역시 수성구 달구벌대로650길 29 ,35.8360323,128.7101073,경로당
수성구지회,태왕5차월드하이츠경로당,대구광역시 수성구 욱수천로 7 ,35.8290603,128.7089011,경로당
수성구지회,시지태왕3차하이츠경로당,대구광역시 수성구 욱수천로 77 ,35.83476254,128.7109451,경로당
수성구지회,태왕레전드경로당,대구광역시 수성구 욱수천로 27 ,35.83116426,128.7102362,경로당
수성구지회,사월화성파크드림 2단지경로당,대구광역시 수성구 달구벌대로 3304-1 ,35.83524925,128.7158096,경로당
수성구지회,사월화성파크드림 3단지경로당,대구광역시 수성구 달구벌대로 3304-2 ,35.83469165,128.7142203,경로당
수성구지회,시지효성백년가약 1단지경로당,대구광역시 수성구 달구벌대로 3280 ,35.83653373,128.7151315,경로당
수성구지회,시지효성백년가약 2단지경로당,대구광역시 수성구 달구벌대로 3280-1 ,35.83543253,128.7148795,경로당
수성구지회,웰리치시지경로당,대구광역시 수성구 욱수천로 55 ,35.83265914,128.7101694,경로당
수성구지회,시지경로당,대구광역시 수성구 달구벌대로619길 2 ,35.84329152,128.6965617,경로당
수성구지회,가천경로당,대구광역시 수성구 고모로24길 25 ,35.85258456,128.6862453,경로당
수성구지회,연호경로당,대구광역시 수성구 범안로91길 70 ,35.8370858,128.6675677,경로당
수성구지회,고모경로당,대구광역시 수성구 고모로39길 20 ,35.85737538,128.6767511,경로당
수성구지회,대흥경로당,대구광역시 수성구 월드컵로6길 54 ,35.83170221,128.6846129,경로당
수성구지회,이천경로당,대구광역시 수성구 달구벌대로574길 192-1 ,35.83842968,128.6549905,경로당
수성구지회,노변경로당,대구광역시 수성구 노변로 77 ,35.83852111,128.6999457,경로당
수성구지회,팔현경로당,대구광역시 수성구 팔현길 88-5 ,35.86744026,128.6706353,경로당
수성구지회,삼덕경로당,대구광역시 수성구 범안로64길 18-11 ,35.8279036,128.6686485,경로당
수성구지회,연호동 제2경로당,대구광역시 수성구 달구벌대로 569길 20 ,35.84772011,128.6728768,경로당
수성구지회,청구전원아파트경로당,대구광역시 수성구 시지로 45 ,35.84085007,128.6949858,경로당
수성구지회,은세계아파트경로당,대구광역시 수성구 달구벌대로 3081 ,35.84391849,128.6942349,경로당
수성구지회,제림은탑맨션경로당,대구광역시 수성구 천을로 49 ,35.84518387,128.696481,경로당
수성구지회,노변청구타운경로당,대구광역시 수성구 시지로 21 ,35.84142415,128.693176,경로당
수성구지회,고산노변타운경로당,대구광역시 수성구 시지로 55 ,35.83950871,128.695168,경로당
수성구지회,노변동서우방타운경로당,대구광역시 수성구 노변공원로 22 ,35.84137157,128.6984494,경로당
수성구지회,노변다숲경로당,대구광역시 수성구 노변공원로 34 ,35.83931061,128.697206,경로당
수성구지회,시지대백맨션경로당,대구광역시 수성구 달구벌대로625길 22 ,35.84412966,128.6999628,경로당
수성구지회,노변대백맨션경로당,대구광역시 수성구 노변로 11 ,35.83328127,128.6988452,경로당
수성구지회,수성월드메르디앙경로당,대구광역시 수성구 노변로 55 ,35.83726595,128.6996584,경로당
수성구지회,시지태왕아너스경로당,대구광역시 수성구 천을로 91 ,35.8451621,128.6998236,경로당
수성구지회,시지월드메르디앙경로당,대구광역시 수성구 천을로 70 ,35.84453715,128.6981587,경로당
수성구지회,아이프라임시지경로당,대구광역시 수성구 달구벌대로 3110 ,35.84193251,128.6964725,경로당
수성구지회,수성알파시티청아람아파트경로당,대구광역시 수성구 알파시티2로 96 ,35.83511446,128.6968073,경로당
수성구지회,수성알파시티 동화아이위시 경로당,대구광역시 수성구 알파시티2로 48 ,35.83797535,128.6930397,경로당
수성구지회,사월경로당,대구광역시 수성구 달구벌대로 3321-4 ,35.83654977,128.7194806,경로당
수성구지회,매호경로당,대구광역시 수성구 천을로31길 40 ,35.84687807,128.7088324,경로당
수성구지회,성동경로당,대구광역시 수성구 성동로 166 ,35.84864046,128.7211783,경로당
수성구지회,매호공원경로당,대구광역시 수성구 천을로23길 5 ,35.84463873,128.7039606,경로당
수성구지회,누리타운경로당,대구광역시 수성구 달구벌대로637길 21 ,35.84189465,128.7060145,경로당
수성구지회,하나타운경로당,대구광역시 수성구 고산로 123 ,35.8418963,128.7046014,경로당
수성구지회,두레타운경로당,대구광역시 수성구 천을로 131 ,35.84399807,128.7053754,경로당
수성구지회,매호협화타운경로당,대구광역시 수성구 천을로 181 ,35.84290692,128.7108453,경로당
수성구지회,동서타운학수정경로당,대구광역시 수성구 천을로 180 ,35.84268095,128.709674,경로당
수성구지회,사월보성타운경로당,대구광역시 수성구 욱수천로 133 ,35.83938876,128.7158123,경로당
수성구지회,시지2차서한타운경로당,대구광역시 수성구 천을로31길 8 ,35.8438888,128.7088726,경로당
수성구지회,시지3차신매보성타운경로당,대구광역시 수성구 달구벌대로651길 23 ,35.8393233,128.7136597,경로당
수성구지회,신매우방타운경로당,대구광역시 수성구 달구벌대로651길 33 ,35.84119517,128.7136671,경로당
수성구지회,매호2차동서타운경로당,대구광역시 수성구 달구벌대로641길 8 ,35.8409358,128.7083061,경로당
수성구지회,시지우방하이츠경로당,대구광역시 수성구 달구벌대로645길 22 ,35.84114462,128.7111051,경로당
수성구지회,시지2차태왕하이츠경로당,대구광역시 수성구 천을로 170 ,35.84297883,128.7088659,경로당
수성구지회,시지1차태왕하이츠경로당,대구광역시 수성구 달구벌대로647길 16 ,35.83994508,128.7116486,경로당
수성구지회,시지태왕리더스경로당,대구광역시 수성구 달구벌대로669길 70 ,35.83819042,128.7211566,경로당
수성구지회,한일유앤아이경로당,대구광역시 수성구 고산로 162 ,35.84488664,128.7070879,경로당
수성구지회,매호화성파크드림경로당,대구광역시 수성구 달구벌대로641길 31 ,35.84285082,128.7076557,경로당
수성구지회,매호효성백년가약경로당,대구광역시 수성구 천을로23길 31 ,35.84623665,128.7055385,경로당
수성구지회,시지푸르지오경로당,대구광역시 수성구 달구벌대로661길 7 ,35.83794513,128.7183647,경로당
수성구지회,신매효성백년가약(청)경로당,대구광역시 수성구 달구벌대로 3233 ,35.83962954,128.7107839,경로당
수성구지회,신매역 우방유쉘경로당,대구광역시 수성구 천을로23길 21 ,35.8459058,128.7044614,경로당
수성구지회,매호청구하이츠빌경로당,대구광역시 수성구 천을로23길 26 ,35.84564132,128.7056778,경로당
수성구지회,시지대성유니드경로당,대구광역시 수성구 달구벌대로669길 80 ,35.83935339,128.7232332,경로당
수성구지회,시지동화아이위시경로당,대구광역시 수성구 달구벌대로669길 20 ,35.83551709,128.7231023,경로당
수성구지회,시지한신휴플러스아파트경로당,대구광역시 수성구 달구벌대로669길 50 ,35.83707603,128.7225856,경로당
수성구지회,아이프라임신매경로당,대구광역시 수성구 달구벌대로649길 14 ,35.83892631,128.7123678,경로당
수성구지회,시지3차서한이다음경로당,대구광역시 수성구 달구벌대로669길 20-20 ,35.83678775,128.7238206,경로당
중구지회,동인1.2가동,대구광역시 중구 국채보상로 679-13 ,35.8697793,128.6049702,경로당
중구지회,동인4가동,대구광역시 중구 국채보상로142길 33-41 ,35.86696072,128.6100679,경로당
중구지회,동인시티타운,대구광역시 중구 국채보상로 131길 55 ,35.87273184,128.6020739,경로당
중구지회,동인3가동,대구광역시 중구 동덕로38길 85 ,35.87110899,128.6092103,경로당
중구지회,동인삼정그린,대구광역시 중구 동덕로30길 53 ,35.86744388,128.6068909,경로당
중구지회,삼덕3가동,대구광역시 중구 달구벌대로443길 44-40 ,35.86459451,128.6060899,경로당
중구지회,삼덕12가동,대구광역시 중구 공평로4길25 ,35.86536995,128.601338,경로당
중구지회,삼덕청아람,대구광역시 중구 달구벌대로 447길 77 ,35.86634457,128.607024,경로당
중구지회,봉산동,대구광역시 중구 봉산문화길1-4 ,35.86052318,128.5982446,경로당
중구지회,라이프태평아파트,대구광역시 중구 태평로 177 ,35.87482293,128.5978979,경로당
중구지회,동성동,대구광역시 중구 교동길 79-6 ,35.87367092,128.5991493,경로당
중구지회,봉산뜨란채,대구광역시 중구 봉산문화길 69 ,35.8628635,128.5967672,경로당
중구지회,남성동,대구광역시 중구 약령길 33-6 ,35.86817627,128.5887386,경로당
중구지회,북성동,대구광역시 중구 서성로14길 51-18 ,35.87313101,128.589553,경로당
중구지회,신성미소시티,대구광역시 중구 달구벌대로 2051 ,35.86682196,128.5882632,경로당
중구지회,달성동,대구광역시 중구 달성공원로 42-3 ,35.87429055,128.5803367,경로당
중구지회,서성동,대구광역시 중구 서성로15길 27-1 ,35.87264042,128.5861018,경로당
중구지회,대구역센트럴자이,대구광역시 중구 서성로 99 ,35.87543791,128.5875308,경로당
중구지회,대신서문,대구광역시 중구 큰장로24안길 31-6 ,35.8662046,128.5788967,경로당
중구지회,일신,대구광역시 중구 국채보상로93길31-1 ,35.87205743,128.580611,경로당
중구지회,태왕아너스스카이,대구광역시 중구 달구벌대로 1975 ,35.86450927,128.5797662,경로당
중구지회,대신자이,대구광역시 중구 달구벌대로 1955 ,35.86387347,128.5777148,경로당
중구지회,이편한세상대신,대구광역시 중구 달구벌대로 1943 ,35.86360229,128.5768269,경로당
중구지회,남산1동,대구광역시 중구 중앙대로62길 30-3 ,35.85981898,128.5939807,경로당
중구지회,효성해링턴플레이스,대구광역시 중구 중앙대로66길 20 ,35.86133789,128.5931751,경로당
중구지회,남산2동,대구광역시 중구 명륜로6길 27-1 ,35.86393573,128.5874693,경로당
중구지회,대남,대구광역시 중구 명륜로6길 5 ,35.86426326,128.5885266,경로당
중구지회,반월당삼정그린코아,대구광역시 중구 중앙대로67길10 ,35.86352041,128.5927691,경로당
중구지회,남산롯데캐슬센트럴스카이,대구광역시 중구 재마루길 77 ,35.86328815,128.5844632,경로당
중구지회,이편한세상남산경로당,대구광역시 중구 달구벌대로 2020 ,35.86527412,128.5849951,경로당
중구지회,반월당역서한포레스트,대구광역시 중구 중앙대로67길 11 ,35.86302296,128.5914021,경로당
중구지회,남산3동,대구광역시 중구 남산로6안길 27-57 ,35.8583636,128.5864612,경로당
중구지회,보성송림,대구광역시 중구 남산로4길 91 ,35.86088649,128.5849546,경로당
중구지회,극동스타클래스,대구광역시 중구 남산로 30,35.85917829,128.5833754,경로당
중구지회,남산4동,대구광역시 중구 남산로3안길 11 ,35.85998137,128.5777211,경로당
중구지회,남산복지관,대구광역시 중구 남산로7길 80 ,35.8603052,128.5792547,경로당
중구지회,까치아파트,대구광역시 중구 남산로7길 80 ,35.8603052,128.5792547,경로당
중구지회,보성황실,대구광역시 중구 남산로13길 17 ,35.86153418,128.5809596,경로당
중구지회,남산그린타운,대구광역시 중구 달구벌대로 1950 ,35.86153139,128.5778327,경로당
중구지회,청라센트럴파크 ,대구광역시 중구 달구벌대로 1970 ,35.86386804,128.580808,경로당
중구지회,남산휴먼시아1단지,대구광역시 중구 달구벌대로 1960 ,35.86222397,128.578582,경로당
중구지회,남산역화성파크드림,대구광역시 중구 남산로7길7 ,35.85864835,128.5823254,경로당
중구지회,남산자이하늘채,대구광역시 중구 명덕로 33 ,35.86047475,128.5751451,경로당
중구지회,청운,대구광역시 중구 동덕로 33 ,35.85708877,128.6039043,경로당
중구지회,대봉1동,대구광역시 중구 달구벌대로 440길 27 ,35.86147217,128.6044089,경로당
중구지회,센트로팰리스,대구광역시 중구 대봉로 260 ,35.86176035,128.6011446,경로당
중구지회,대봉태왕아너스,대구광역시 중구 동덕로 55 ,35.85995031,128.6038974,경로당
중구지회,대봉2동,대구광역시 중구 명륜로 138-9 ,35.85972208,128.5994338,경로당
중구지회,대봉화성파크드림,대구광역시 중구 명덕로55길 25 ,35.85679598,128.5995415,경로당
중구지회,더샵리비테르2차,대구광역시 중구 대봉로43길 22 ,35.85809867,128.5998099,경로당
중구지회,더샵리비테르1차경로당,대구광역시 중구 대봉로43길 21 ,35.85706272,128.6011025,경로당
,가르뱅이공원,,35.88037322,128.5243123,공원
,감삼못공원,,35.85832934,128.5525009,공원
,노변공원,,35.83882281,128.6989461,공원
,대구체육공원,,35.82855958,128.6872384,공원
,두건골공원,,35.85812759,128.6516914,공원
,매호공원,,35.84497151,128.7036788,공원
,무학산공원,,35.83405086,128.6340382,공원
,범물공원,,35.81831439,128.6431569,공원
,범어공원,,35.84731899,128.6329397,공원
,상리공원,,35.86259025,128.5311412,공원
,수성공원,,35.86057091,128.6149079,공원
,신매공원,,35.83235117,128.7090366,공원
,야시골공원,,35.8631838,128.6324647,공원
,의료1공원,,35.83359295,128.6913505,공원
,의료2공원,,35.83614927,128.6805366,공원
,의료공원,,35.83654401,128.6939424,공원
,이현공원,,35.87294292,128.5439635,공원
,지산공원,,35.82109266,128.6377316,공원
,평리공원,,35.87232126,128.5579178,공원
,화랑공원,,35.87104952,128.6396264,공원
중구,2.28기념 중앙공원,대구광역시 중구 공평동 15,35.87030348,128.5979833,공원
중구,건들바위역사공원,대구광역시 중구 대봉동 733-17,35.85707085,128.5982682,공원
중구,경상감영공원,대구광역시 중구 포정동 21,35.87261545,128.5917881,공원
중구,국채보상운동기념공원,대구광역시 중구 동인동2가 42,35.86817932,128.6005707,공원
중구,달성공원,대구광역시 중구 달성동 294-1,35.87358093,128.5791779,공원
중구,수창공원,대구광역시 중구 수창동 174,35.8765564,128.5852814,공원
중구,제2수창공원,대구광역시 중구 수창동 64,35.87575531,128.5832977,공원
,정화여자고등학교,대구광역시 수성구 범어동 산105-1,35.84940778,128.6418878,학교
,대구욱수초등학교,대구광역시 수성구 신매동 602,35.83137706,128.7077006,학교
,대구이현초등학교,대구광역시 서구 평리동 1500,35.87348606,128.5503997,학교
,서대구중학교,대구광역시 서구 평리동 509,35.88031044,128.556626,학교
,대구서부초등학교,대구광역시 서구 비산동 405-1,35.87387969,128.5737138,학교
,대구두산초등학교,대구광역시 수성구 지산동 1043,35.83259729,128.6260889,학교
,대구대성초등학교,대구광역시 서구 비산동 169-1,35.87040591,128.5771526,학교
,소선여자중학교,대구광역시 수성구 만촌동 862-17,35.85294967,128.6497965,학교
,노변중학교,대구광역시 수성구 노변동 735,35.83808624,128.6943549,학교
,대구비산초등학교,대구광역시 서구 평리동 662-1,35.878748,128.5643247,학교
,계성고등학교,대구광역시 서구 상리동 산119,35.87117298,128.5283449,학교
,대구중앙고등학교,대구광역시 수성구 수성동4가 1145-1,35.86646267,128.6172837,학교
,대구중앙중학교,대구광역시 수성구 수성동4가 1145-1,35.86646267,128.6172837,학교
,범물중학교,대구광역시 수성구 범물동 1366,35.81501767,128.6398567,학교
,대구인지초등학교,대구광역시 서구 비산동 1025-10,35.88618347,128.5672852,학교
,대구매동초등학교,대구광역시 수성구 매호동 1010,35.845232,128.709215,학교
,고산중학교,대구광역시 수성구 시지동 62,35.84528337,128.6986708,학교
,대구경동초등학교,대구광역시 수성구 범어동 89,35.85220646,128.639355,학교
,오성고등학교,대구광역시 수성구 만촌동 1070,35.85447266,128.6447837,학교
,대구서도초등학교,대구광역시 서구 평리동 1111-1,35.86727153,128.5653531,학교
,대구신매초등학교,대구광역시 수성구 신매동 583,35.83660884,128.7092663,학교
,대구만촌초등학교,대구광역시 수성구 만촌동 980,35.86668961,128.6479227,학교
,대구비봉초등학교,대구광역시 서구 비산동 705-1,35.88276366,128.5686561,학교
,서대구초등학교,대구광역시 서구 비산동 1484,35.889414,128.5577335,학교
,평리중학교,대구광역시 서구 평리동 1070-7,35.87323246,128.5615509,학교
,대구달성초등학교,대구광역시 서구 원대동1가 12,35.88281808,128.5792104,학교
,정화중학교,대구광역시 수성구 범어동 산105-1,35.84940778,128.6418878,학교
,경일중학교,대구광역시 서구 원대동1가 440,35.88139487,128.5763528,학교
,경운중학교,대구광역시 서구 내당동 352-4,35.85972807,128.553556,학교
,대구고산초등학교,대구광역시 수성구 시지동 161-1,35.84395419,128.693156,학교
,대륜고등학교,대구광역시 수성구 만촌동 산241,35.85168394,128.6567622,학교
,대구삼육초등학교,대구광역시 수성구 중동 410-1,35.83976721,128.610665,학교
,대구매호초등학교,대구광역시 수성구 매호동 611-1,35.84150742,128.7121182,학교
,덕원중학교,대구광역시 수성구 욱수동 81,35.82572222,128.705953,학교
,동문고등학교,대구광역시 수성구 만촌동 82-4,35.87730148,128.6510319,학교
,대구동성초등학교,대구광역시 수성구 수성동1가 282,35.85344552,128.6127108,학교
,대구지산초등학교,대구광역시 수성구 지산동 1149,35.82695925,128.6301684,학교
,수성중학교,대구광역시 수성구 파동 2,35.82587108,128.6072057,학교
,대구청림초등학교,대구광역시 수성구 노변동 367-2,35.83563358,128.7033758,학교
,매호중학교,대구광역시 수성구 매호동 1332,35.84396065,128.7022897,학교
,대륜중학교,대구광역시 수성구 만촌동 산241,35.85168394,128.6567622,학교
,지산중학교,대구광역시 수성구 지산동 1256-1,35.82463972,128.6285993,학교
,대구과학고등학교,대구광역시 수성구 황금동 610-1,35.844679,128.6254904,학교
,수성고등학교,대구광역시 수성구 두산동 산1-1,35.82127653,128.625466,학교
,대구서평초등학교,대구광역시 서구 평리동 574-6,35.878252,128.5479041,학교
,대구혜화여자고등학교,대구광역시 수성구 만촌동 1256-26,35.84985719,128.647666,학교
,시지고등학교,대구광역시 수성구 신매동 602-1,35.830117,128.7074233,학교
,대구동중학교,대구광역시 수성구 수성동2가 119-4,35.85820019,128.6159585,학교
,대구수성초등학교,대구광역시 수성구 상동 89-2,35.83721988,128.6105947,학교
,대구동천초등학교,대구광역시 수성구 범어동 9,35.86584724,128.625264,학교
,대구성동초등학교,대구광역시 수성구 황금동 373,35.84090465,128.6322834,학교
,대구지봉초등학교,대구광역시 수성구 지산동 1296,35.825447,128.6408048,학교
,대평중학교,대구광역시 서구 평리동 730-1,35.88026893,128.5623308,학교
,대구범어초등학교,대구광역시 수성구 범어동 154,35.86056415,128.6334733,학교
,대구평리초등학교,대구광역시 서구 평리동 1070-37,35.87239568,128.5613416,학교
,대구동일초등학교,대구광역시 수성구 수성동2가 17-1,35.85810017,128.6168819,학교
,대구동부중학교,대구광역시 수성구 만촌동 645-1,35.872516,128.6442074,학교
,동도중학교,대구광역시 수성구 범어동 336,35.84943264,128.6396851,학교
,대구사월초등학교,대구광역시 수성구 신매동 57-1,35.83405178,128.7150404,학교
,오성중학교,대구광역시 수성구 만촌동 1070,35.85447266,128.6447837,학교
,대구북비산초등학교,대구광역시 서구 비산동 786-1,35.88154517,128.5645911,학교
,대구동원초등학교,대구광역시 수성구 만촌동 934,35.86486801,128.6398865,학교
,황금중학교,대구광역시 수성구 황금동 821,35.84414275,128.619483,학교
,대구서부고등학교,대구광역시 서구 평리동 1070-48,35.87365309,128.5602007,학교
,대구대청초등학교,대구광역시 수성구 만촌동 873,35.85090611,128.6501674,학교
,대구시지초등학교,대구광역시 수성구 매호동 1332-1,35.84378451,128.703147,학교
,영남공업고등학교,대구광역시 수성구 만촌동 1160-3,35.84842817,128.6469293,학교
,경신고등학교,대구광역시 수성구 범어동 100-5,35.85548176,128.6375875,학교
,경북고등학교,대구광역시 수성구 황금동 9,35.84474469,128.6416344,학교
,대구노변초등학교,대구광역시 수성구 시지동 497,35.83774464,128.6976282,학교
,경신중학교,대구광역시 수성구 범어동 100-5,35.855437,128.6375875,학교
,대구동산초등학교,대구광역시 수성구 범어동 678-3,35.84914164,128.628072,학교
,대구범물초등학교,대구광역시 수성구 범물동 1279-1,35.82148369,128.6448582,학교
,달성고등학교,대구광역시 서구 내당동 467-1,35.85893186,128.5553428,학교
,대구들안길초등학교,대구광역시 수성구 두산동 28-2,35.838897,128.6184098,학교
,범일중학교,대구광역시 수성구 범물동 1279-2,35.821125,128.644716,학교
,대구달서초등학교,대구광역시 서구 중리동 65-2,35.86684409,128.550547,학교
,대구두류초등학교,대구광역시 서구 내당동 211-1,35.86161552,128.559976,학교
,대구과학기술고등학교,대구광역시 서구 내당동 456-1,35.85749282,128.5482964,학교
,경덕여자고등학교,대구광역시 서구 중리동 100-1,35.86357119,128.5489381,학교
,시지중학교,대구광역시 수성구 신매동 583-1,35.83551752,128.708958,학교
,대구중리초등학교,대구광역시 서구 이현동 48-145,35.86971383,128.545439,학교
,대구경운초등학교,대구광역시 서구 내당동 296,35.86088038,128.5527191,학교
,대구내서초등학교,대구광역시 서구 내당동 11-33,35.86381964,128.56676,학교
,대구여자고등학교,대구광역시 수성구 범어동 240-4,35.856509,128.6298641,학교
,대구중앙초등학교,대구광역시 수성구 만촌동 1425,35.87001242,128.640349,학교
,대구범일초등학교,대구광역시 수성구 범물동 1364,35.81631646,128.6388284,학교
